ehux_ID,geph_ID,match
204934,evm.model.Contig2279.4,100
457692,evm.model.Contig100.13,100
256081,evm.model.Contig3603.3,100
206163,evm.model.Contig5459.1,100
454433,evm.model.Contig1098.26,100
455381,evm.model.Contig3.9,100
200816,evm.model.Contig39.10,100
253497,evm.model.Contig1120.1,100
107540,evm.model.Contig1720.1,100
433781,evm.model.Contig827.27,100
219295,evm.model.Contig1775.8,100
237969,evm.model.Contig3156.2,100
121847,evm.model.Contig1823.9,100
199883,evm.model.Contig1554.3,100
253041,evm.model.Contig13.10,100
68375,evm.model.Contig1465.1,100
451134,evm.model.Contig1319.22,100
463466,evm.model.Contig3527.1,100
352933,evm.model.Contig910.15,100
194818,evm.model.Contig3813.2,100
49780,evm.model.Contig1574.4,100
469266,evm.model.Contig1002.27,100
233615,evm.model.Contig4670.1,100
312979,evm.model.Contig2374.7,100
435533,evm.model.Contig2149.7,100
457217,evm.model.Contig2848.3,100
252645,evm.model.Contig3726.1,100
120207,evm.model.Contig1514.3,100
466098,evm.model.Contig1055.19,100
448455,evm.model.Contig32.24,100
358760,evm.model.Contig1394.10,100
218338,evm.model.Contig1073.31,100
219064,evm.model.Contig0.88,100
205869,evm.model.Contig252.6,100
239306,evm.model.Contig1008.17,100
464011,evm.model.Contig1395.11,100
245446,evm.model.Contig1314.8,100
414406,evm.model.Contig20.7,100
197980,evm.model.Contig1592.25,100
214547,evm.model.Contig1629.1,100
214548,evm.model.Contig4649.2,100
441457,evm.model.Contig1995.2,100
441453,evm.model.Contig990.14,100
224016,evm.model.Contig826.59,100
70141,evm.model.Contig163.13,100
452140,evm.model.Contig75.16,100
256852,evm.model.Contig87.17,100
466207,evm.model.Contig983.29,100
447449,evm.model.Contig2318.3,100
116992,evm.model.Contig951.50,100
251789,evm.model.Contig6148.1,100
107169,evm.model.Contig1859.7,100
433548,evm.model.Contig1851.2,100
244576,evm.model.Contig1655.1,100
240384,evm.model.Contig1034.27,100
213329,evm.model.Contig926.10,100
418314,evm.model.Contig110.11,100
421356,evm.model.Contig1094.2,100
200162,evm.model.Contig1095.18,100
462609,evm.model.Contig813.49,100
451786,evm.model.Contig2008.4,100
99428,evm.model.Contig352.2,100
454549,evm.model.Contig1610.11,100
248806,evm.model.Contig63.8,100
453905,evm.model.Contig1135.19,100
216310,evm.model.Contig827.33,100
107479,evm.model.Contig980.10,100
106408,evm.model.Contig50.26,100
359976,evm.model.Contig3.56,100
208903,evm.model.Contig1815.5,100
248072,evm.model.Contig1266.5,100
254750,evm.model.Contig1188.27,100
60845,evm.model.Contig883.38,100
237941,evm.model.Contig948.20,100
123148,evm.model.Contig379.1,100
428982,evm.model.Contig1088.26,100
437634,evm.model.Contig2795.4,100
370886,evm.model.Contig1555.1,100
218386,evm.model.Contig3497.2,100
216623,evm.model.Contig1274.7,100
236638,evm.model.Contig1207.14,100
417896,evm.model.Contig791.26,100
194377,evm.model.Contig1170.19,100
231698,evm.model.Contig1840.5,100
451168,evm.model.Contig210.6,100
365947,evm.model.Contig2027.2,100
463457,evm.model.Contig1825.9,100
458744,evm.model.Contig1845.1,100
196188,evm.model.Contig69.16,100
106606,evm.model.Contig938.3,100
102732,evm.model.Contig213.8,100
439272,evm.model.Contig3007.2,100
434617,evm.model.Contig818.25,100
240843,evm.model.Contig29.27,100
111067,evm.model.Contig1819.7,100
51266,evm.model.Contig1059.12,100
435018,evm.model.Contig2718.2,100
62317,evm.model.Contig1452.14,100
251638,evm.model.Contig843.18,100
458457,evm.model.Contig863.21,100
217229,evm.model.Contig2881.1,100
241379,evm.model.Contig1164.10,100
213250,evm.model.Contig835.57,100
458123,evm.model.Contig1236.4,100
458126,evm.model.Contig913.49,100
462238,evm.model.Contig1899.11,100
221293,evm.model.Contig910.58,100
116638,evm.model.Contig2434.6,100
198415,evm.model.Contig373.1,100
437926,evm.model.Contig1439.14,100
108334,evm.model.Contig1557.21,100
230541,evm.model.Contig996.18,100
246966,evm.model.Contig871.57,100
426064,evm.model.Contig2474.2,100
465816,evm.model.Contig1601.1,100
459546,evm.model.Contig5953.1,100
245602,evm.model.Contig1324.1,100
459025,evm.model.Contig288.5,100
357111,evm.model.Contig1417.21,100
221734,evm.model.Contig1756.14,100
437063,evm.model.Contig1664.10,100
454881,evm.model.Contig990.25,100
65422,evm.model.Contig961.28,100
464892,evm.model.Contig321.1,100
357098,evm.model.Contig941.33,100
67398,evm.model.Contig828.31,100
218226,evm.model.Contig1831.11,100
437185,evm.model.Contig909.40,100
111199,evm.model.Contig801.68,100
60133,evm.model.Contig1289.9,100
433399,evm.model.Contig823.3,100
121166,evm.model.Contig35.13,100
452508,evm.model.Contig4053.2,100
421494,evm.model.Contig6563.1,100
218600,evm.model.Contig902.18,100
356867,evm.model.Contig1074.4,100
199001,evm.model.Contig254.5,100
116545,evm.model.Contig1074.38,100
255449,evm.model.Contig32.16,100
201822,evm.model.Contig1316.6,100
453446,evm.model.Contig831.23,100
464996,evm.model.Contig1714.2,100
219726,evm.model.Contig849.45,100
439233,evm.model.Contig3547.1,100
414421,evm.model.Contig15.7,100
452901,evm.model.Contig211.4,100
463196,evm.model.Contig63.4,100
466115,evm.model.Contig30.29,100
427386,evm.model.Contig1639.3,100
461290,evm.model.Contig6543.1,100
460656,evm.model.Contig169.10,100
259015,evm.model.Contig962.11,100
198597,evm.model.Contig1096.5,100
432765,evm.model.Contig30.5,100
240703,evm.model.Contig886.8,100
259023,evm.model.Contig971.46,100
219083,evm.model.Contig1136.17,100
112266,evm.model.Contig2375.4,100
113179,evm.model.Contig4816.1,100
370488,evm.model.Contig4084.1,100
435768,evm.model.Contig1831.7,100
244323,evm.model.Contig112.10,100
449153,evm.model.Contig1083.17,100
217403,evm.model.Contig1725.8,100
460444,evm.model.Contig1044.8,100
119766,evm.model.Contig4505.2,100
468558,evm.model.Contig117.2,100
456181,evm.model.Contig1040.5,100
107102,evm.model.Contig1334.15,100
450720,evm.model.Contig4435.3,100
427301,evm.model.Contig1110.17,100
243980,evm.model.Contig1169.8,100
462546,evm.model.Contig2500.2,100
458613,evm.model.Contig371.2,100
468798,evm.model.Contig51.4,100
113502,evm.model.Contig888.21,100
65960,evm.model.Contig2173.1,100
202097,evm.model.Contig89.15,100
231170,evm.model.Contig1001.12,100
363176,evm.model.Contig1562.17,100
222521,evm.model.Contig6170.1,100
222520,evm.model.Contig9.40,100
351999,evm.model.Contig824.11,100
449660,evm.model.Contig1496.13,100
210416,evm.model.Contig1972.6,100
207896,evm.model.Contig3.57,100
228165,evm.model.Contig950.2,100
215189,evm.model.Contig903.11,100
415674,evm.model.Contig65.18,100
199513,evm.model.Contig2045.10,100
448902,evm.model.Contig1888.5,100
456686,evm.model.Contig320.1,100
456680,evm.model.Contig1132.20,100
457082,evm.model.Contig1344.23,100
452697,evm.model.Contig28.26,100
241949,evm.model.Contig1882.5,100
432905,evm.model.Contig163.5,100
41648,evm.model.Contig1665.17,100
233730,evm.model.Contig51.27,100
100578,evm.model.Contig1502.9,100
122153,evm.model.Contig1087.14,100
249581,evm.model.Contig947.24,100
466613,evm.model.Contig3337.1,100
66364,evm.model.Contig21.24,100
455217,evm.model.Contig1099.20,100
363634,evm.model.Contig1700.4,100
111162,evm.model.Contig1693.9,100
102214,evm.model.Contig4479.1,100
429077,evm.model.Contig791.11,100
50029,evm.model.Contig1162.19,100
98575,evm.model.Contig2596.6,100
104170,evm.model.Contig970.39,100
455397,evm.model.Contig1782.10,100
240536,evm.model.Contig64.18,100
434881,evm.model.Contig1567.1,100
47624,evm.model.Contig804.11,100
214030,evm.model.Contig31.11,100
452236,evm.model.Contig42.1,100
255328,evm.model.Contig932.37,100
112763,evm.model.Contig1966.1,100
203981,evm.model.Contig1831.1,100
426727,evm.model.Contig1525.8,100
455484,evm.model.Contig79.9,100
455489,evm.model.Contig2019.1,100
452454,evm.model.Contig871.5,100
453419,evm.model.Contig1310.8,100
215793,evm.model.Contig804.40,100
465169,evm.model.Contig858.39,100
115039,evm.model.Contig3406.1,100
445855,evm.model.Contig2043.1,100
57496,evm.model.Contig3963.1,100
241442,evm.model.Contig74.5,100
198360,evm.model.Contig1336.10,100
469859,evm.model.Contig194.5,100
433060,evm.model.Contig3770.1,100
456055,evm.model.Contig1020.8,100
236698,evm.model.Contig2406.5,100
105187,evm.model.Contig1624.12,100
115722,evm.model.Contig93.2,100
216548,evm.model.Contig1178.23,100
224003,evm.model.Contig1494.10,100
214774,evm.model.Contig2975.1,100
195457,evm.model.Contig1729.6,100
95414,evm.model.Contig1144.16,100
121062,evm.model.Contig842.22,100
350851,evm.model.Contig3377.2,100
447456,evm.model.Contig2249.8,100
432202,evm.model.Contig26.16,100
71077,evm.model.Contig1306.14,100
123208,evm.model.Contig265.4,100
95592,evm.model.Contig103.18,100
55395,evm.model.Contig29.12,100
220409,evm.model.Contig826.31,100
437046,evm.model.Contig1555.3,100
433742,evm.model.Contig1758.13,100
252581,evm.model.Contig873.17,100
442430,evm.model.Contig2310.4,100
232647,evm.model.Contig6183.2,100
237602,evm.model.Contig1758.5,100
415539,evm.model.Contig2299.1,100
426799,evm.model.Contig1549.12,100
461669,evm.model.Contig1092.6,100
63461,evm.model.Contig1612.11,100
351666,evm.model.Contig1005.19,100
200377,evm.model.Contig3808.1,100
207722,evm.model.Contig1377.13,100
452346,evm.model.Contig1982.9,100
75634,evm.model.Contig2056.7,100
350957,evm.model.Contig4591.1,100
440997,evm.model.Contig1194.16,100
196978,evm.model.Contig1820.6,100
113878,evm.model.Contig1008.34,100
437625,evm.model.Contig1120.15,100
445562,evm.model.Contig1513.14,100
109125,evm.model.Contig22.16,100
207972,evm.model.Contig909.39,100
357070,evm.model.Contig980.24,100
51576,evm.model.Contig3033.2,100
71449,evm.model.Contig6415.1,100
243717,evm.model.Contig1638.12,100
453462,evm.model.Contig1411.8,100
95919,evm.model.Contig835.55,100
206121,evm.model.Contig1332.3,100
257614,evm.model.Contig149.5,100
102241,evm.model.Contig872.8,100
456427,evm.model.Contig1876.3,100
113643,evm.model.Contig1039.30,100
467193,evm.model.Contig849.18,100
111899,evm.model.Contig4113.1,100
350148,evm.model.Contig1896.6,100
428621,evm.model.Contig3119.1,100
102729,evm.model.Contig883.19,100
438620,evm.model.Contig1174.28,100
121183,evm.model.Contig830.69,100
451329,evm.model.Contig896.12,100
110035,evm.model.Contig937.57,100
202969,evm.model.Contig603.1,100
47035,evm.model.Contig821.7,100
452889,evm.model.Contig963.42,100
467585,evm.model.Contig835.42,100
448844,evm.model.Contig873.20,100
125654,evm.model.Contig1294.1,100
452401,evm.model.Contig1761.8,100
246212,evm.model.Contig2121.6,100
252392,evm.model.Contig1207.9,100
465208,evm.model.Contig1328.1,100
466244,evm.model.Contig993.28,100
433918,evm.model.Contig1093.1,100
221105,evm.model.Contig4069.2,100
351316,evm.model.Contig2083.3,100
210279,evm.model.Contig1069.23,100
225426,evm.model.Contig1391.4,100
224487,evm.model.Contig817.20,100
457255,evm.model.Contig2310.2,100
226389,evm.model.Contig823.61,100
213701,evm.model.Contig5463.1,100
373712,evm.model.Contig788.22,100
367856,evm.model.Contig17.15,100
430959,evm.model.Contig1823.1,100
365216,evm.model.Contig896.22,100
435970,evm.model.Contig129.15,100
215476,evm.model.Contig1103.22,100
252907,evm.model.Contig3796.2,100
428828,evm.model.Contig162.10,100
108014,evm.model.Contig3413.1,100
471129,evm.model.Contig1840.7,100
448964,evm.model.Contig2259.2,100
355350,evm.model.Contig2152.2,100
123499,evm.model.Contig3824.1,100
359933,evm.model.Contig1776.2,100
438929,evm.model.Contig1234.18,100
59313,evm.model.Contig169.9,100
368837,evm.model.Contig826.40,100
466353,evm.model.Contig1961.11,100
441036,evm.model.Contig813.25,100
123268,evm.model.Contig2695.2,100
78244,evm.model.Contig2235.1,100
118506,evm.model.Contig3336.1,100
222646,evm.model.Contig42.26,100
77810,evm.model.Contig863.16,100
437806,evm.model.Contig1516.3,100
358320,evm.model.Contig1134.28,100
96729,evm.model.Contig2158.2,100
109322,evm.model.Contig109.12,100
248346,evm.model.Contig1628.5,100
456867,evm.model.Contig1451.5,100
437306,evm.model.Contig3730.1,100
437280,evm.model.Contig2409.2,100
204205,evm.model.Contig2138.6,100
246614,evm.model.Contig1543.10,100
243933,evm.model.Contig0.69,100
201673,evm.model.Contig818.10,100
215094,evm.model.Contig1903.5,100
118976,evm.model.Contig1235.14,100
62060,evm.model.Contig3109.4,100
223261,evm.model.Contig1120.14,100
422478,evm.model.Contig2195.6,100
452783,evm.model.Contig1007.19,100
114210,evm.model.Contig791.19,100
50323,evm.model.Contig903.19,100
204032,evm.model.Contig1168.15,100
437029,evm.model.Contig1361.13,100
233788,evm.model.Contig282.10,100
470932,evm.model.Contig2650.4,100
449475,evm.model.Contig1284.2,100
216044,evm.model.Contig2422.2,100
465646,evm.model.Contig390.1,100
207376,evm.model.Contig3734.1,100
464855,evm.model.Contig1443.6,100
115708,evm.model.Contig1876.7,100
125540,evm.model.Contig138.10,100
66647,evm.model.Contig57.19,100
469299,evm.model.Contig1536.2,100
432226,evm.model.Contig2939.1,100
456347,evm.model.Contig3225.1,100
247034,evm.model.Contig90.10,100
465850,evm.model.Contig0.67,100
200420,evm.model.Contig854.3,100
421555,evm.model.Contig1077.7,100
254958,evm.model.Contig828.12,100
311506,evm.model.Contig842.8,100
417423,evm.model.Contig2078.8,100
229417,evm.model.Contig1470.13,100
257982,evm.model.Contig575.1,100
467376,evm.model.Contig6072.1,100
222150,evm.model.Contig965.38,100
67066,evm.model.Contig2260.2,100
315492,evm.model.Contig1801.9,100
463252,evm.model.Contig1282.4,100
462610,evm.model.Contig64.16,100
204284,evm.model.Contig1183.9,100
453205,evm.model.Contig62.2,100
460932,evm.model.Contig1903.7,100
121623,evm.model.Contig2545.5,100
110687,evm.model.Contig2082.3,100
106478,evm.model.Contig13.1,100
429006,evm.model.Contig995.20,100
235123,evm.model.Contig1842.7,100
427613,evm.model.Contig1069.7,100
464698,evm.model.Contig3815.1,100
109105,evm.model.Contig2504.7,100
441069,evm.model.Contig1151.12,100
441068,evm.model.Contig1259.15,100
448788,evm.model.Contig2325.7,100
206317,evm.model.Contig1000.25,100
212098,evm.model.Contig1120.26,100
219518,evm.model.Contig821.46,100
197925,evm.model.Contig2818.2,100
210358,evm.model.Contig176.4,100
234047,evm.model.Contig836.32,100
439451,evm.model.Contig2824.3,100
361808,evm.model.Contig1168.9,100
468658,evm.model.Contig830.45,100
60285,evm.model.Contig1536.7,100
101952,evm.model.Contig1095.24,100
360663,evm.model.Contig4143.2,100
438601,evm.model.Contig307.9,100
97327,evm.model.Contig242.3,100
78388,evm.model.Contig2068.3,100
110977,evm.model.Contig1032.8,100
104001,evm.model.Contig1284.16,100
62306,evm.model.Contig1157.5,100
254649,evm.model.Contig2829.1,100
459728,evm.model.Contig2344.4,100
68311,evm.model.Contig1071.43,100
447669,evm.model.Contig2320.3,100
232824,evm.model.Contig1132.2,100
457495,evm.model.Contig237.3,100
452167,evm.model.Contig2220.5,100
237326,evm.model.Contig2052.7,100
110524,evm.model.Contig1684.15,100
227936,evm.model.Contig1473.4,100
428531,evm.model.Contig1397.9,100
209205,evm.model.Contig210.4,100
230553,evm.model.Contig893.2,100
231208,evm.model.Contig2172.1,100
206220,evm.model.Contig2843.1,100
49391,evm.model.Contig789.6,100
49398,evm.model.Contig1730.8,100
441396,evm.model.Contig1331.20,100
77213,evm.model.Contig1224.13,100
317568,evm.model.Contig5.32,100
240867,evm.model.Contig2033.2,100
359905,evm.model.Contig92.6,100
431699,evm.model.Contig52.27,100
56023,evm.model.Contig0.98,100
456965,evm.model.Contig2338.2,100
452438,evm.model.Contig23.19,100
45681,evm.model.Contig1262.25,100
125530,evm.model.Contig370.3,100
417017,evm.model.Contig1904.4,100
60121,evm.model.Contig2054.4,100
434929,evm.model.Contig1818.1,100
364831,evm.model.Contig3362.3,100
259646,evm.model.Contig1047.18,100
124480,evm.model.Contig810.1,100
464332,evm.model.Contig3118.2,100
103625,evm.model.Contig1077.20,100
218678,evm.model.Contig1668.9,100
207697,evm.model.Contig3034.2,100
206342,evm.model.Contig1221.10,100
468143,evm.model.Contig377.2,100
468145,evm.model.Contig21.9,100
432861,evm.model.Contig1580.1,100
98189,evm.model.Contig1850.4,100
106033,evm.model.Contig1667.7,100
442264,evm.model.Contig3247.3,100
253202,evm.model.Contig1307.13,100
215516,evm.model.Contig1924.5,100
417113,evm.model.Contig1273.19,100
207458,evm.model.Contig1285.17,100
222459,evm.model.Contig1727.15,100
470688,evm.model.Contig1014.9,100
196476,evm.model.Contig1044.17,100
450681,evm.model.Contig1019.1,100
252473,evm.model.Contig1054.30,100
448489,evm.model.Contig1128.10,100
358730,evm.model.Contig1436.3,100
437558,evm.model.Contig1198.3,100
363943,evm.model.Contig2943.2,99.85222707
364940,evm.model.Contig941.14,99.82
102068,evm.model.Contig1429.3,99.82
456932,evm.model.Contig836.55,99.80278978
67933,evm.model.Contig64.17,99.8008016
449816,evm.model.Contig257.2,99.8
219266,evm.model.Contig371.1,99.8
234144,evm.model.Contig1425.2,99.8
212663,evm.model.Contig2400.2,99.8
467259,evm.model.Contig1414.8,99.79
460023,evm.model.Contig28.41,99.78
433014,evm.model.Contig33.37,99.78
418142,evm.model.Contig2043.7,99.77
109030,evm.model.Contig1526.4,99.77
242382,evm.model.Contig1301.22,99.76501182
216165,evm.model.Contig937.25,99.76
122619,evm.model.Contig1132.22,99.76
217842,evm.model.Contig1345.9,99.76
235791,evm.model.Contig4686.1,99.75
194277,evm.model.Contig1766.3,99.75
242499,evm.model.Contig25.31,99.75
235729,evm.model.Contig2023.11,99.74
241657,evm.model.Contig1342.10,99.73650794
63012,evm.model.Contig1921.3,99.73
218032,evm.model.Contig1197.6,99.73
470141,evm.model.Contig3853.2,99.73
460689,evm.model.Contig1357.8,99.72870813
432114,evm.model.Contig1472.15,99.72
219274,evm.model.Contig2049.9,99.72
437944,evm.model.Contig818.15,99.72
373330,evm.model.Contig23.42,99.72
440083,evm.model.Contig962.45,99.72
225573,evm.model.Contig1526.17,99.71600564
65576,evm.model.Contig6.16,99.71
354280,evm.model.Contig1170.29,99.70791789
469993,evm.model.Contig2240.5,99.7
58777,evm.model.Contig287.2,99.7
251401,evm.model.Contig828.24,99.69818731
119904,evm.model.Contig1260.28,99.69126935
122955,evm.model.Contig1843.6,99.69126154
59582,evm.model.Contig1553.7,99.69
210717,evm.model.Contig791.73,99.69
469986,evm.model.Contig2402.5,99.68848297
236138,evm.model.Contig819.1,99.68301221
433058,evm.model.Contig2181.5,99.68
56961,evm.model.Contig1998.4,99.67
434201,evm.model.Contig1001.11,99.67
201986,evm.model.Contig1340.1,99.66
362577,evm.model.Contig3679.1,99.66
67671,evm.model.Contig4179.1,99.66
443750,evm.model.Contig379.2,99.65888316
452369,evm.model.Contig897.10,99.65738382
432680,evm.model.Contig1068.21,99.65
464599,evm.model.Contig3718.5,99.64923077
457031,evm.model.Contig40.19,99.64720848
436032,evm.model.Contig5649.1,99.64
114229,evm.model.Contig1063.25,99.64
113551,evm.model.Contig1170.4,99.64
450815,evm.model.Contig2456.2,99.64
448711,evm.model.Contig4657.1,99.63217712
448690,evm.model.Contig191.5,99.63
58318,evm.model.Contig1164.14,99.63
235397,evm.model.Contig1030.22,99.63
420532,evm.model.Contig5644.1,99.63
212443,evm.model.Contig1964.6,99.63
462450,evm.model.Contig986.17,99.63
45633,evm.model.Contig1118.16,99.62
63705,evm.model.Contig1232.6,99.62
110784,evm.model.Contig1031.10,99.62
118927,evm.model.Contig1601.15,99.62
440953,evm.model.Contig14.12,99.61
234133,evm.model.Contig151.9,99.61
313422,evm.model.Contig34.16,99.60410359
372908,evm.model.Contig2051.4,99.6
247449,evm.model.Contig983.4,99.59984
232312,evm.model.Contig695.1,99.59109868
209761,evm.model.Contig130.7,99.59
208632,evm.model.Contig791.52,99.58392484
47741,evm.model.Contig36.20,99.58
203838,evm.model.Contig1817.4,99.57183761
196240,evm.model.Contig1205.3,99.57124464
362523,evm.model.Contig1623.21,99.57038627
357492,evm.model.Contig971.6,99.57
59853,evm.model.Contig58.1,99.57
467330,evm.model.Contig758.1,99.57
435910,evm.model.Contig1535.2,99.57
432889,evm.model.Contig1009.6,99.57
112128,evm.model.Contig17.25,99.56470588
458280,evm.model.Contig951.22,99.56285714
196742,evm.model.Contig837.43,99.56
69773,evm.model.Contig122.11,99.56
433662,evm.model.Contig4430.1,99.56
256467,evm.model.Contig954.28,99.56
49364,evm.model.Contig881.2,99.56
445078,evm.model.Contig15.32,99.55565022
463302,evm.model.Contig785.1,99.55126126
59540,evm.model.Contig848.21,99.55
449137,evm.model.Contig2041.2,99.55
75318,evm.model.Contig954.31,99.55
210626,evm.model.Contig1345.5,99.55
58728,evm.model.Contig835.61,99.54788606
451999,evm.model.Contig1002.17,99.54705882
96724,evm.model.Contig1007.41,99.54690909
465828,evm.model.Contig2979.3,99.544
439942,evm.model.Contig374.3,99.54
71181,evm.model.Contig597.1,99.54
440649,evm.model.Contig118.18,99.54
205712,evm.model.Contig807.6,99.54
226312,evm.model.Contig53.27,99.54
221980,evm.model.Contig1030.19,99.53875767
451926,evm.model.Contig137.10,99.53573086
359860,evm.model.Contig2117.2,99.53
250655,evm.model.Contig1797.6,99.53
443747,evm.model.Contig291.1,99.53
454940,evm.model.Contig1504.5,99.52845433
437163,evm.model.Contig1100.18,99.52594295
433653,evm.model.Contig2177.6,99.52375
437972,evm.model.Contig42.28,99.52
197658,evm.model.Contig3488.2,99.52
78826,evm.model.Contig140.6,99.52
77625,evm.model.Contig2095.2,99.52
119292,evm.model.Contig823.27,99.51966346
460313,evm.model.Contig1082.8,99.51959036
435806,evm.model.Contig3463.1,99.51402913
317346,evm.model.Contig989.20,99.51214634
221581,evm.model.Contig2156.10,99.51
58721,evm.model.Contig2737.3,99.51
456826,evm.model.Contig5295.1,99.51
49860,evm.model.Contig2137.1,99.51
438416,evm.model.Contig59.18,99.50445545
99746,evm.model.Contig43.21,99.50409429
206911,evm.model.Contig339.1,99.5008
453729,evm.model.Contig276.3,99.5
207693,evm.model.Contig91.11,99.5
359968,evm.model.Contig1515.18,99.5
197490,evm.model.Contig107.13,99.5
198902,evm.model.Contig362.3,99.49187817
435909,evm.model.Contig1535.3,99.49
59977,evm.model.Contig926.26,99.49
59788,evm.model.Contig280.4,99.49
103867,evm.model.Contig5186.1,99.48773196
214240,evm.model.Contig24.35,99.48753593
443002,evm.model.Contig40.13,99.48316062
199925,evm.model.Contig2438.2,99.48
197596,evm.model.Contig30.2,99.48
103236,evm.model.Contig1592.10,99.47152381
235855,evm.model.Contig1086.7,99.47
198095,evm.model.Contig163.1,99.47
433971,evm.model.Contig930.1,99.47
433718,evm.model.Contig1230.22,99.47
208114,evm.model.Contig1221.15,99.47
58889,evm.model.Contig1536.10,99.47
44906,evm.model.Contig1191.6,99.47
434325,evm.model.Contig3404.1,99.47
64893,evm.model.Contig1490.4,99.46689655
253625,evm.model.Contig1814.3,99.46385996
351222,evm.model.Contig1082.47,99.46
441554,evm.model.Contig361.4,99.46
438587,evm.model.Contig3144.2,99.46
104580,evm.model.Contig8.50,99.46
236243,evm.model.Contig953.18,99.46
423385,evm.model.Contig789.17,99.46
218716,evm.model.Contig3225.2,99.46
444390,evm.model.Contig1621.9,99.46
366130,evm.model.Contig5144.1,99.45551913
415154,evm.model.Contig3294.2,99.45293151
62657,evm.model.Contig1407.9,99.45104972
48840,evm.model.Contig1015.7,99.45
451572,evm.model.Contig2049.8,99.45
49446,evm.model.Contig1456.9,99.45
258389,evm.model.Contig2059.1,99.45
197388,evm.model.Contig965.21,99.45
432012,evm.model.Contig1381.13,99.44792661
199550,evm.model.Contig32.23,99.44624305
249609,evm.model.Contig1407.22,99.44266106
124454,evm.model.Contig1473.2,99.44
462910,evm.model.Contig104.11,99.44
257434,evm.model.Contig273.4,99.44
201415,evm.model.Contig958.39,99.44
222527,evm.model.Contig4433.1,99.44
352396,evm.model.Contig1019.5,99.44
61989,evm.model.Contig1014.2,99.44
465074,evm.model.Contig3289.1,99.44
204165,evm.model.Contig2081.1,99.44
252729,evm.model.Contig3073.3,99.43651685
205831,evm.model.Contig1253.2,99.43117647
467493,evm.model.Contig1259.10,99.43008596
458509,evm.model.Contig941.34,99.43
432810,evm.model.Contig1540.1,99.43
113632,evm.model.Contig44.4,99.43
66770,evm.model.Contig1439.12,99.43
75525,evm.model.Contig1099.32,99.43
435978,evm.model.Contig1255.9,99.43
99156,evm.model.Contig132.7,99.43
208340,evm.model.Contig1319.13,99.43
438690,evm.model.Contig1783.15,99.42902299
225319,evm.model.Contig1592.1,99.42
205238,evm.model.Contig2587.3,99.42
238033,evm.model.Contig1553.10,99.42
46720,evm.model.Contig2242.3,99.42
450278,evm.model.Contig1.68,99.42
105946,evm.model.Contig990.6,99.42
436024,evm.model.Contig3368.1,99.42
252984,evm.model.Contig987.3,99.42
448803,evm.model.Contig1711.8,99.41697674
434550,evm.model.Contig1336.23,99.41461988
432048,evm.model.Contig1637.3,99.41455882
465167,evm.model.Contig830.32,99.41
253616,evm.model.Contig2150.4,99.41
260678,evm.model.Contig4171.2,99.41
428796,evm.model.Contig296.2,99.40492582
436621,evm.model.Contig2329.2,99.40138614
460094,evm.model.Contig850.31,99.40107784
221716,evm.model.Contig1559.6,99.4
351492,evm.model.Contig6193.1,99.4
442182,evm.model.Contig1723.15,99.4
433471,evm.model.Contig994.17,99.4
63447,evm.model.Contig1824.9,99.4
61387,evm.model.Contig2248.1,99.4
64122,evm.model.Contig82.3,99.4
364206,evm.model.Contig1016.4,99.4
420746,evm.model.Contig205.2,99.4
